* T-Spice 13.00 Simulation	Fri Sep 06 19:25:17 2019	C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.sp
* Command line: tspice -o C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.out C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_7T.sp 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 4
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 12                MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 4                   Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 3       
*   Independent nodes - 53                   Boundary nodes - 5       
*         Total nodes - 58      


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   2e-009   3e-006
TRANSIENT ANALYSIS
Time<s>           v(PC)<V>     v(BL)<V>     v(WL)<V>      v(Q)<V>     v(QB)<V>
 2.260500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 2.261000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 2.261250e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 2.2613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 2.262625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 2.264826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 2.265926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 2.269926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 2.273926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 2.277926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 2.281926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 2.285926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 2.289926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 2.293926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 2.297926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 2.300000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 2.300500e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 2.301000e-006  0.0000e+000  0.0000e+000  7.9436e-014  3.6687e-001  6.5793e-003
 2.301500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 2.301749e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 2.304249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 2.308249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 2.312249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 2.316249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 2.320249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 2.324249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 2.328249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 2.332249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 2.336249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 2.340000e-006  5.2940e-014  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 2.340500e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 2.341000e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 2.341250e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 2.3413750e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 2.342625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 2.343250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 2.345910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 2.347241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 2.351241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 2.355241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 2.359241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 2.360000e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5375e-001  9.3906e-002
 2.360500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 2.361000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 2.361250e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 2.3613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 2.362625e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 2.364708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 2.365750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 2.369750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 2.373750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 2.377750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 2.381750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 2.385750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 2.389750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 2.393750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 2.397750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 2.400000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.0285e-003  3.6886e-001
 2.400499e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 2.400750e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 2.401000e-006  0.0000e+000  4.0000e-001  1.2707e-013  7.5350e-003  3.6761e-001
 2.401475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 2.4017127e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 2.403972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 2.405102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 2.409102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 2.411102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 2.415102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 2.419102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 2.423102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 2.427102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 2.431102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 2.435102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 2.439102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 2.440000e-006  1.5882e-014  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 2.440500e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 2.441000e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 2.441250e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 2.4413750e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 2.442625e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 2.443250e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 2.445910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 2.447241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 2.451241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 2.455241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 2.459241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 2.460000e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3911e-002  1.5376e-001
 2.460500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 2.461000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 2.461250e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 2.4613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 2.462625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 2.464826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 2.465926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 2.469926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 2.473926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 2.477926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 2.481926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 2.485926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 2.489926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 2.493926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 2.497926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 2.500000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 2.500499e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 2.501000e-006  0.0000e+000  4.2355e-014  1.7469e-013  3.6687e-001  6.5793e-003
 2.501499e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 2.5017499e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 2.504249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 2.508249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 2.512249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 2.516249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 2.520249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 2.524249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 2.528249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 2.532249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 2.536249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 2.540000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 2.540499e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 2.541000e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 2.5412500e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 2.5413749e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 2.542625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 2.543250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 2.545910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 2.547241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 2.551241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 2.555241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 2.559241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 2.560000e-006  4.0000e-001  0.0000e+000  7.4115e-014  1.5375e-001  9.3906e-002
 2.560500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 2.561000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 2.5612500e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 2.5613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 2.562625e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 2.564708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 2.565750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 2.569750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 2.573750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 2.577750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 2.581750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 2.585750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 2.589750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 2.593750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 2.597750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 2.600000e-006  0.0000e+000  5.2940e-014  4.0000e-001  5.0285e-003  3.6886e-001
 2.600500e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 2.6007499e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 2.6010000e-006  0.0000e+000  4.0000e-001  5.2958e-014  7.5350e-003  3.6761e-001
 2.601475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 2.6017127e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 2.603972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 2.605102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 2.609102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 2.611102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 2.615102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 2.619102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 2.623102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 2.627102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 2.631102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 2.635102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 2.639102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 2.639999e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 2.640499e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 2.641000e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 2.6412500e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 2.6413749e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 2.642625e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 2.643250e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 2.645910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 2.647241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 2.651241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 2.655241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 2.659241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 2.660000e-006  4.0000e-001  4.0000e-001  2.3823e-014  9.3911e-002  1.5376e-001
 2.660500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 2.661000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 2.6612500e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 2.6613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 2.662625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 2.664826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
 2.665926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6447e-001  8.4470e-003
 2.669926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.7073e-001  7.5796e-003
 2.673926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6791e-001  8.0158e-003
 2.677926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6969e-001  7.6655e-003
 2.681926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6833e-001  8.0021e-003
 2.685926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6945e-001  7.6748e-003
 2.689926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6851e-001  7.9870e-003
 2.693926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6931e-001  7.6959e-003
 2.697926e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6862e-001  7.9623e-003
 2.700000e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6919e-001  7.7308e-003
 2.700500e-006  0.0000e+000  2.0000e-001  2.0000e-001  3.6653e-001  3.4516e-003
 2.701000e-006  0.0000e+000  0.0000e+000  1.0059e-013  3.6687e-001  6.5793e-003
 2.701500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6797e-001  8.8314e-003
 2.7017500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6825e-001  9.4643e-003
 2.704249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6866e-001  1.0788e-002
 2.708249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6822e-001  9.9887e-003
 2.712249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6854e-001  1.0572e-002
 2.716249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6830e-001  1.0146e-002
 2.720249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6847e-001  1.0457e-002
 2.724249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6835e-001  1.0230e-002
 2.728249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6844e-001  1.0396e-002
 2.732249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6838e-001  1.0275e-002
 2.736249e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.6842e-001  1.0363e-002
 2.740000e-006  5.2940e-014  0.0000e+000  0.0000e+000  3.6839e-001  1.0299e-002
 2.740500e-006  2.0000e-001  0.0000e+000  0.0000e+000  3.7856e-001  1.5413e-002
 2.740999e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.6529e-001  7.5097e-003
 2.7412499e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.4584e-001  5.0866e-003
 2.7413749e-006  4.0000e-001  0.0000e+000  0.0000e+000  3.3653e-001  6.3286e-003
 2.742625e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.7987e-001  4.5971e-002
 2.743250e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.6326e-001  6.0578e-002
 2.745910e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.1567e-001  7.8083e-002
 2.747241e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.0388e-001  8.2718e-002
 2.751241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.8044e-001  8.8612e-002
 2.755241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.6583e-001  9.2206e-002
 2.759241e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5535e-001  9.3576e-002
 2.760000e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5375e-001  9.3906e-002
 2.760500e-006  2.0000e-001  0.0000e+000  2.0000e-001  1.5184e-001  9.7522e-002
 2.761000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.2127e-002  1.2779e-001
 2.7612500e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.1440e-002  1.4640e-001
 2.7613750e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.4471e-002  1.5772e-001
 2.762625e-006  0.0000e+000  0.0000e+000  4.0000e-001  2.7087e-003  2.8772e-001
 2.764708e-006  0.0000e+000  0.0000e+000  4.0000e-001  8.6550e-003  3.6647e-001
 2.765750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.6276e-003  3.6481e-001
 2.769750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.9555e-003  3.7051e-001
 2.773750e-006  0.0000e+000  0.0000e+000  4.0000e-001  3.9599e-003  3.6724e-001
 2.777750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.6129e-003  3.6959e-001
 2.781750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.2710e-003  3.6771e-001
 2.785750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.3534e-003  3.6926e-001
 2.789750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.4856e-003  3.6796e-001
 2.793750e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.1782e-003  3.6905e-001
 2.797750e-006  0.0000e+000  0.0000e+000  4.0000e-001  4.6288e-003  3.6813e-001
 2.800000e-006  0.0000e+000  0.0000e+000  4.0000e-001  5.0285e-003  3.6886e-001
 2.800499e-006  0.0000e+000  2.0000e-001  2.0000e-001  4.1122e-003  3.6733e-001
 2.8007499e-006  0.0000e+000  3.0000e-001  1.0000e-001  6.0800e-003  3.6758e-001
 2.8010000e-006  0.0000e+000  4.0000e-001  1.4821e-013  7.5350e-003  3.6761e-001
 2.801475e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.1354e-003  3.6832e-001
 2.8017127e-006  0.0000e+000  4.0000e-001  0.0000e+000  9.6018e-003  3.6850e-001
 2.803972e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0647e-002  3.6861e-001
 2.805102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0229e-002  3.6836e-001
 2.809102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0395e-002  3.6844e-001
 2.811102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0290e-002  3.6838e-001
 2.815102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0352e-002  3.6842e-001
 2.819102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0307e-002  3.6839e-001
 2.823102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0340e-002  3.6841e-001
 2.827102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0316e-002  3.6840e-001
 2.831102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0333e-002  3.6841e-001
 2.835102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0321e-002  3.6840e-001
 2.839102e-006  0.0000e+000  4.0000e-001  0.0000e+000  1.0330e-002  3.6841e-001
 2.840000e-006  1.5882e-014  4.0000e-001  0.0000e+000  1.0325e-002  3.6840e-001
 2.840500e-006  2.0000e-001  4.0000e-001  0.0000e+000  1.5423e-002  3.7856e-001
 2.841000e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.5138e-003  3.6529e-001
 2.8412500e-006  4.0000e-001  4.0000e-001  0.0000e+000  5.0892e-003  3.4584e-001
 2.8413750e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.3308e-003  3.3653e-001
 2.842625e-006  4.0000e-001  4.0000e-001  0.0000e+000  4.5971e-002  2.7987e-001
 2.843250e-006  4.0000e-001  4.0000e-001  0.0000e+000  6.0580e-002  2.6326e-001
 2.845910e-006  4.0000e-001  4.0000e-001  0.0000e+000  7.8085e-002  2.1568e-001
 2.847241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.2720e-002  2.0388e-001
 2.851241e-006  4.0000e-001  4.0000e-001  0.0000e+000  8.8615e-002  1.8044e-001
 2.855241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.2210e-002  1.6583e-001
 2.859241e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3580e-002  1.5536e-001
 2.860000e-006  4.0000e-001  4.0000e-001  0.0000e+000  9.3911e-002  1.5376e-001
 2.860500e-006  2.0000e-001  4.0000e-001  2.0000e-001  9.7543e-002  1.5203e-001
 2.861000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.2546e-001  8.7901e-002
 2.8612500e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4028e-001  6.8690e-002
 2.8613750e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.4840e-001  6.1110e-002
 2.862625e-006  0.0000e+000  4.0000e-001  4.0000e-001  2.6491e-001  1.8672e-002
 2.864826e-006  0.0000e+000  4.0000e-001  4.0000e-001  3.6262e-001  1.0172e-002
