* T-Spice 13.00 Simulation	Fri Sep 06 19:27:02 2019	C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.sp
* Command line: tspice -o C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.out C:\Users\ARJUN\AppData\Local\Temp\TB_SRAM_6T_8BIT.sp 
* T-Spice Win32 13.00.20080321.01:01:33

*SEDIT: Alter blocks = 0

* Accuracy and Convergence options:
* numndset|dchold = 100
* 
* Timestep and Integration options:
*  relq|relchgtol = 0.0005
* 
* Model Evaluation options:
*            dcap = 2                    defnrb = 0 [sq]               defnrd = 0 [sq]
*          defnrs = 0 [sq]                 tnom = 25 [deg C]
* 
* General options:
*            temp = 25 [deg C]          threads = 4
* 
* Output options:
*           acout = 1                    ingold = 0
* 


*  Device and node counts:
*             MOSFETs - 64                MOSFET geometries - 4       
*                BJTs - 0                             JFETs - 0       
*             MESFETs - 0                            Diodes - 0       
*          Capacitors - 0                         Resistors - 0       
*           Inductors - 0                  Mutual inductors - 0       
*  Transmission lines - 0        Coupled transmission lines - 0       
*     Voltage sources - 10                  Current sources - 0       
*                VCVS - 0                              VCCS - 0       
*                CCVS - 0                              CCCS - 0       
*    V-control switch - 0                  I-control switch - 0       
*       Macro devices - 0        External C model instances - 0       
*         HDL devices - 0       
*         Subcircuits - 0              Subcircuit instances - 17      
*   Independent nodes - 280                  Boundary nodes - 11      
*         Total nodes - 291     


*SEDIT: Alter=0
*SEDIT: Analysis types DCOP 0 ACMODEL 0 AC 0 TRANSIENT 1 TRANSFER 0 NOISE 0 

*WEDIT: .tran   2e-006   3e-006
TRANSIENT ANALYSIS
Time<s>           v(WL)<V>   v(BL_1)<V>   v(BL_2)<V>    v(Q_1)<V>    v(Q_2)<V>   v(QB_1)<V>   v(QB_2)<V>
 1.963508e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5397e-002  5.3449e-003  3.4467e-001  3.8856e-001
 1.964513e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1354e-003  5.2901e-003  3.8795e-001  3.8860e-001
 1.965015e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4152e-003  5.3095e-003  3.8849e-001  3.8861e-001
 1.966358e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2495e-003  5.3023e-003  3.8860e-001  3.8860e-001
 1.971430e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3540e-003  5.3077e-003  3.8862e-001  3.8861e-001
 1.973966e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2671e-003  5.3031e-003  3.8859e-001  3.8860e-001
 1.980000e-006  4.0000e-001  0.0000e+000  2.1176e-014  5.3396e-003  5.3070e-003  3.8862e-001  3.8861e-001
 1.981000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3096e-003  3.6232e-002  3.8861e-001  3.7790e-001
 1.981500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3062e-003  4.7041e-002  3.8860e-001  3.5406e-001
 1.981750e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3056e-003  5.3320e-002  3.8860e-001  3.4020e-001
 1.984250e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3049e-003  1.9539e-001  3.8860e-001  9.1506e-002
 1.985500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3053e-003  3.4112e-001  3.8860e-001  2.2964e-002
 1.986125e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.7828e-001  3.8860e-001  1.3943e-002
 1.988073e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.9099e-001  3.8860e-001  6.0544e-003
 1.998462e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8676e-001  3.8860e-001  9.7607e-003
 2.000000e-006  4.0000e-001  8.4703e-014  4.0000e-001  5.3052e-003  3.8872e-001  3.8860e-001  7.2879e-003
 2.001000e-006  5.2958e-014  4.0000e-001  4.0000e-001  6.1771e-003  3.8722e-001  3.8738e-001  6.7373e-003
 2.001499e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8817e-001  3.8832e-001  8.8319e-003
 2.005196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8826e-001  3.8828e-001  9.8929e-003
 2.040000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.0112e-002  3.8817e-001  3.8814e-001  1.0081e-002
 2.041471e-006  4.0000e-001  4.0000e-001  4.0000e-001  5.5114e-002  3.8934e-001  3.3314e-001  9.9724e-003
 2.042207e-006  4.0000e-001  4.0000e-001  4.0000e-001  7.7135e-002  3.8868e-001  2.8895e-001  8.4966e-003
 2.042575e-006  4.0000e-001  4.0000e-001  4.0000e-001  8.8840e-002  3.8853e-001  2.6211e-001  8.0752e-003
 2.043433e-006  4.0000e-001  4.0000e-001  4.0000e-001  1.1708e-001  3.8863e-001  1.7525e-001  7.9797e-003
 2.045184e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9813e-001  3.8866e-001  4.3242e-002  7.9925e-003
 2.047657e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.0164e-001  3.8865e-001  6.2425e-003  7.9804e-003
 2.048893e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8663e-001  3.8865e-001  7.0923e-003  7.9893e-003
 2.054958e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.9024e-001  3.8865e-001  8.8172e-003  7.9828e-003
 2.057990e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8765e-001  3.8865e-001  7.2702e-003  7.9885e-003
 2.060000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8919e-001  3.8865e-001  8.5024e-003  7.9839e-003
 2.061000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8876e-001  2.3045e-001  8.0650e-003  5.8784e-002
 2.061500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8869e-001  1.1809e-001  8.0062e-003  9.2728e-002
 2.061750e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8867e-001  7.9540e-002  7.9936e-003  1.1606e-001
 2.064250e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001 -1.2040e-003  7.9789e-003  3.7146e-001
 2.065500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8866e-001  1.0361e-002  7.9901e-003  3.9353e-001
 2.066125e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.1469e-003  7.9850e-003  3.8769e-001
 2.068073e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.9123e-003  7.9864e-003  3.8948e-001
 2.078461e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.7987e-003  7.9854e-003  3.8777e-001
 2.080000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.3496e-003  7.9862e-003  3.8925e-001
 2.095383e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8814e-001  9.6862e-003  9.7420e-003  3.8819e-001
 2.103075e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8821e-001  9.9762e-003  9.9855e-003  3.8822e-001
 2.120000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8820e-001  1.0001e-002  1.0004e-002  3.8821e-001
 2.121484e-006  4.0000e-001  0.0000e+000  0.0000e+000  8.6568e-002  6.7354e-003  1.2100e-001  3.8897e-001
 2.122226e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.8911e-002  5.5518e-003  2.7558e-001  3.8854e-001
 2.122597e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.3059e-002  5.2925e-003  3.4031e-001  3.8850e-001
 2.123473e-006  4.0000e-001  0.0000e+000  0.0000e+000  6.5755e-003  5.3222e-003  3.8625e-001  3.8861e-001
 2.125236e-006  4.0000e-001  0.0000e+000  0.0000e+000  4.6500e-003  5.2932e-003  3.8905e-001  3.8860e-001
 2.127710e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.7759e-003  5.3146e-003  3.8854e-001  3.8861e-001
 2.128947e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.0424e-003  5.2993e-003  3.8848e-001  3.8860e-001
 2.134875e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.5435e-003  5.3105e-003  3.8873e-001  3.8861e-001
 2.137840e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1094e-003  5.3007e-003  3.8849e-001  3.8860e-001
 2.140000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4557e-003  5.3086e-003  3.8870e-001  3.8861e-001
 2.140279e-006  4.0000e-001  0.0000e+000  1.1178e-001  5.3553e-003  2.3459e-002  3.8863e-001  3.9352e-001
 2.141000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3133e-003  3.7800e-002  3.8861e-001  3.8463e-001
 2.141360e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3075e-003  4.3283e-002  3.8861e-001  3.6640e-001
 2.1415404e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3062e-003  4.6888e-002  3.8860e-001  3.5535e-001
 2.143341e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3044e-003  1.0518e-001  3.8860e-001  1.8005e-001
 2.144242e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3055e-003  1.5914e-001  3.8861e-001  9.7775e-002
 2.144692e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  2.1397e-001  3.8860e-001  6.5912e-002
 2.145848e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.5630e-001  3.8860e-001  1.9436e-002
 2.147690e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.9545e-001  3.8860e-001  6.9433e-003
 2.148611e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8874e-001  3.8860e-001  7.2467e-003
 2.155368e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8866e-001  3.8860e-001  8.6229e-003
 2.160000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8856e-001  3.8860e-001  7.4386e-003
 2.161000e-006  0.0000e+000  4.0000e-001  4.0000e-001  6.1771e-003  3.8716e-001  3.8738e-001  6.7899e-003
 2.161500e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8814e-001  3.8832e-001  8.8586e-003
 2.165196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8825e-001  3.8828e-001  9.8964e-003
 2.200000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.0112e-002  3.8818e-001  3.8814e-001  1.0078e-002
 2.201000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6649e-002  3.8967e-001  3.4711e-001  1.0723e-002
 2.201500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1305e-002  3.8877e-001  3.2148e-001  8.9011e-003
 2.203509e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9913e-001  3.8861e-001  6.0378e-002  8.0954e-003
 2.204513e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7276e-001  3.8862e-001  1.5652e-002  7.9587e-003
 2.205015e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8281e-001  3.8865e-001  1.0630e-002  7.9885e-003
 2.206359e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8917e-001  3.8865e-001  7.5697e-003  7.9848e-003
 2.211438e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8834e-001  3.8865e-001  8.3124e-003  7.9868e-003
 2.213977e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8873e-001  3.8865e-001  7.7726e-003  7.9853e-003
 2.220000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1734e-003  7.9864e-003
 2.220288e-006  4.0000e-001  4.0000e-001  2.8475e-001  3.8859e-001  3.8822e-001  8.0418e-003  6.5273e-003
 2.221000e-006  4.0000e-001  4.0000e-001  2.1205e-014  3.8862e-001  2.9580e-001  8.0011e-003  4.3666e-002
 2.221355e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  2.1653e-001  7.9940e-003  6.5348e-002
 2.2215338e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  1.7469e-001  7.9918e-003  7.5830e-002
 2.223313e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.3768e-002  7.9843e-003  3.1242e-001
 2.224203e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  7.8474e-003  7.9859e-003  3.8568e-001
 2.224648e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2157e-003  7.9858e-003  3.8685e-001
 2.225833e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.5216e-003  7.9859e-003  3.8889e-001
 2.227686e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.1333e-003  7.9859e-003  3.8845e-001
 2.228613e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.4024e-003  7.9859e-003  3.8867e-001
 2.235107e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.2160e-003  7.9859e-003  3.8855e-001
 2.240000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  5.3844e-003  7.9859e-003  3.8866e-001
 2.241000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8713e-001  6.1914e-003  6.9367e-003  3.8739e-001
 2.241500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8810e-001  8.6034e-003  8.9215e-003  3.8832e-001
 2.245196e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8824e-001  9.8679e-003  9.9083e-003  3.8828e-001
 2.280000e-006  2.9117e-014  0.0000e+000  0.0000e+000  3.8817e-001  1.0105e-002  1.0078e-002  3.8815e-001
 2.281000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2160e-001  7.3552e-003  6.5256e-002  3.8915e-001
 2.281500e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0966e-001  5.7835e-003  9.9724e-002  3.8853e-001
 2.283508e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5397e-002  5.3449e-003  3.4467e-001  3.8856e-001
 2.284513e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1354e-003  5.2901e-003  3.8795e-001  3.8860e-001
 2.285015e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4152e-003  5.3095e-003  3.8849e-001  3.8861e-001
 2.286358e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2495e-003  5.3023e-003  3.8860e-001  3.8860e-001
 2.291430e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3540e-003  5.3077e-003  3.8862e-001  3.8861e-001
 2.293966e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2671e-003  5.3031e-003  3.8859e-001  3.8860e-001
 2.300000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3396e-003  5.3070e-003  3.8862e-001  3.8861e-001
 2.300271e-006  4.0000e-001  0.0000e+000  1.0862e-001  5.3172e-003  2.3131e-002  3.8861e-001  3.9348e-001
 2.301000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3072e-003  3.7793e-002  3.8860e-001  3.8442e-001
 2.301364e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3058e-003  4.3406e-002  3.8860e-001  3.6598e-001
 2.3015463e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3055e-003  4.7088e-002  3.8860e-001  3.5484e-001
 2.303367e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  1.0638e-001  3.8860e-001  1.7696e-001
 2.304278e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  1.6294e-001  3.8860e-001  9.4684e-002
 2.304733e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  2.2141e-001  3.8860e-001  6.3203e-002
 2.305865e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.5871e-001  3.8860e-001  1.9060e-002
 2.307700e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.9492e-001  3.8860e-001  6.7936e-003
 2.308618e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.8880e-001  3.8860e-001  7.3742e-003
 2.315672e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  3.8860e-001  3.8860e-001  8.5102e-003
 2.320000e-006  4.0000e-001  4.2352e-014  4.0000e-001  5.3052e-003  3.8862e-001  3.8860e-001  7.5473e-003
 2.321000e-006  0.0000e+000  4.0000e-001  4.0000e-001  6.1771e-003  3.8716e-001  3.8738e-001  6.8158e-003
 2.321500e-006  0.0000e+000  4.0000e-001  4.0000e-001  8.6016e-003  3.8814e-001  3.8832e-001  8.8681e-003
 2.325196e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.8733e-003  3.8825e-001  3.8828e-001  9.8973e-003
 2.360000e-006  5.2940e-014  4.0000e-001  4.0000e-001  1.0112e-002  3.8818e-001  3.8814e-001  1.0077e-002
 2.361000e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.6649e-002  3.8967e-001  3.4711e-001  1.0723e-002
 2.361500e-006  4.0000e-001  4.0000e-001  4.0000e-001  6.1305e-002  3.8877e-001  3.2148e-001  8.9011e-003
 2.363509e-006  4.0000e-001  4.0000e-001  4.0000e-001  2.9912e-001  3.8861e-001  6.0379e-002  8.0953e-003
 2.364513e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.7276e-001  3.8862e-001  1.5652e-002  7.9587e-003
 2.365015e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8281e-001  3.8865e-001  1.0630e-002  7.9885e-003
 2.366359e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8917e-001  3.8865e-001  7.5697e-003  7.9848e-003
 2.371437e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8834e-001  3.8865e-001  8.3123e-003  7.9868e-003
 2.373976e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8873e-001  3.8865e-001  7.7726e-003  7.9853e-003
 2.380000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8861e-001  3.8865e-001  8.1734e-003  7.9864e-003
 2.381000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8862e-001  2.3045e-001  8.0106e-003  5.8785e-002
 2.381500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8863e-001  1.1809e-001  7.9953e-003  9.2729e-002
 2.381750e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001  7.9539e-002  7.9918e-003  1.1606e-001
 2.384250e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8866e-001 -1.2041e-003  7.9834e-003  3.7146e-001
 2.385500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  1.0361e-002  7.9863e-003  3.9353e-001
 2.386125e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.1469e-003  7.9858e-003  3.8769e-001
 2.388073e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.9123e-003  7.9860e-003  3.8948e-001
 2.398462e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.7987e-003  7.9858e-003  3.8777e-001
 2.400000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.3494e-003  7.9860e-003  3.8925e-001
 2.401000e-006  6.3560e-014  6.3560e-014  0.0000e+000  3.8713e-001  6.4101e-003  6.9367e-003  3.8747e-001
 2.401500e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8810e-001  8.6798e-003  8.9215e-003  3.8833e-001
 2.405196e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8824e-001  9.8741e-003  9.9083e-003  3.8828e-001
 2.440000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8817e-001  1.0099e-002  1.0078e-002  3.8815e-001
 2.441471e-006  4.0000e-001  0.0000e+000  0.0000e+000  8.8553e-002  6.7574e-003  1.1845e-001  3.8895e-001
 2.442207e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.9808e-002  5.5584e-003  2.7111e-001  3.8853e-001
 2.442575e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.3402e-002  5.2941e-003  3.3745e-001  3.8849e-001
 2.443433e-006  4.0000e-001  0.0000e+000  0.0000e+000  6.7274e-003  5.3221e-003  3.8568e-001  3.8861e-001
 2.445184e-006  4.0000e-001  0.0000e+000  0.0000e+000  4.6020e-003  5.2935e-003  3.8918e-001  3.8860e-001
 2.447657e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.8043e-003  5.3143e-003  3.8848e-001  3.8861e-001
 2.448893e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.0313e-003  5.2994e-003  3.8848e-001  3.8860e-001
 2.454958e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.5539e-003  5.3104e-003  3.8873e-001  3.8861e-001
 2.457990e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1002e-003  5.3008e-003  3.8849e-001  3.8860e-001
 2.460000e-006  4.0000e-001  0.0000e+000  4.2352e-014  5.4594e-003  5.3085e-003  3.8870e-001  3.8861e-001
 2.461000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3241e-003  3.6233e-002  3.8862e-001  3.7790e-001
 2.461500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3093e-003  4.7041e-002  3.8861e-001  3.5406e-001
 2.461750e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3067e-003  5.3320e-002  3.8861e-001  3.4020e-001
 2.464250e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3040e-003  1.9539e-001  3.8860e-001  9.1506e-002
 2.465500e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3059e-003  3.4112e-001  3.8861e-001  2.2964e-002
 2.466125e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3049e-003  3.7828e-001  3.8860e-001  1.3943e-002
 2.468073e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3054e-003  3.9099e-001  3.8860e-001  6.0545e-003
 2.478461e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  3.8676e-001  3.8860e-001  9.7606e-003
 2.480000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3053e-003  3.8872e-001  3.8860e-001  7.2875e-003
 2.495383e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.6703e-003  3.8816e-001  3.8818e-001  9.7181e-003
 2.503075e-006  0.0000e+000  4.0000e-001  4.0000e-001  9.9813e-003  3.8822e-001  3.8821e-001  9.9785e-003
 2.520000e-006  0.0000e+000  4.0000e-001  4.0000e-001  1.0008e-002  3.8821e-001  3.8820e-001  9.9992e-003
 2.521484e-006  4.0000e-001  4.0000e-001  4.0000e-001  5.5270e-002  3.8935e-001  3.3288e-001  9.9460e-003
 2.522226e-006  4.0000e-001  4.0000e-001  4.0000e-001  7.7517e-002  3.8868e-001  2.8799e-001  8.4857e-003
 2.522597e-006  4.0000e-001  4.0000e-001  4.0000e-001  8.9339e-002  3.8854e-001  2.6068e-001  8.0704e-003
 2.523473e-006  4.0000e-001  4.0000e-001  4.0000e-001  1.1847e-001  3.8863e-001  1.7140e-001  7.9793e-003
 2.525236e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.0201e-001  3.8866e-001  4.1223e-002  7.9924e-003
 2.527710e-006  4.0000e-001  4.0000e-001  4.0000e-001  4.0219e-001  3.8865e-001  6.2295e-003  7.9805e-003
 2.528947e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8647e-001  3.8865e-001  7.0295e-003  7.9893e-003
 2.534875e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.9035e-001  3.8865e-001  8.8761e-003  7.9828e-003
 2.537840e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8759e-001  3.8865e-001  7.2183e-003  7.9884e-003
 2.540000e-006  4.0000e-001  4.0000e-001  4.0000e-001  3.8925e-001  3.8865e-001  8.5564e-003  7.9839e-003
 2.541000e-006  4.0000e-001  4.0000e-001  6.3560e-014  3.8878e-001  2.3045e-001  8.0711e-003  5.8784e-002
 2.541500e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8870e-001  1.1809e-001  8.0073e-003  9.2728e-002
 2.5417499e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8868e-001  7.9540e-002  7.9938e-003  1.1606e-001
 2.544249e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8864e-001 -1.2040e-003  7.9785e-003  3.7146e-001
 2.545499e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8866e-001  1.0361e-002  7.9905e-003  3.9353e-001
 2.546124e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.1469e-003  7.9849e-003  3.8769e-001
 2.548073e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.9123e-003  7.9865e-003  3.8948e-001
 2.558461e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  3.7987e-003  7.9853e-003  3.8777e-001
 2.560000e-006  4.0000e-001  4.0000e-001  0.0000e+000  3.8865e-001  6.3496e-003  7.9862e-003  3.8925e-001
 2.575383e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8814e-001  9.6861e-003  9.7420e-003  3.8819e-001
 2.583075e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8821e-001  9.9762e-003  9.9855e-003  3.8822e-001
 2.600000e-006  0.0000e+000  0.0000e+000  0.0000e+000  3.8820e-001  1.0001e-002  1.0004e-002  3.8821e-001
 2.601000e-006  4.0000e-001  0.0000e+000  0.0000e+000  2.2181e-001  7.3393e-003  6.5200e-002  3.8918e-001
 2.601500e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.0981e-001  5.7781e-003  9.9638e-002  3.8855e-001
 2.603507e-006  4.0000e-001  0.0000e+000  0.0000e+000  1.5415e-002  5.3441e-003  3.4462e-001  3.8856e-001
 2.604511e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.1358e-003  5.2902e-003  3.8793e-001  3.8860e-001
 2.605013e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.4167e-003  5.3095e-003  3.8849e-001  3.8861e-001
 2.606349e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2492e-003  5.3023e-003  3.8860e-001  3.8860e-001
 2.611368e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3542e-003  5.3077e-003  3.8862e-001  3.8861e-001
 2.613877e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.2670e-003  5.3031e-003  3.8859e-001  3.8860e-001
 2.620000e-006  4.0000e-001  0.0000e+000  0.0000e+000  5.3397e-003  5.3070e-003  3.8862e-001  3.8861e-001
 2.620271e-006  4.0000e-001  0.0000e+000  1.0863e-001  5.3172e-003  2.3133e-002  3.8861e-001  3.9348e-001
 2.621000e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3072e-003  3.7793e-002  3.8860e-001  3.8442e-001
 2.621364e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3058e-003  4.3405e-002  3.8860e-001  3.6598e-001
 2.6215463e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3055e-003  4.7087e-002  3.8860e-001  3.5484e-001
 2.623367e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3050e-003  1.0637e-001  3.8860e-001  1.7697e-001
 2.624277e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  1.6292e-001  3.8860e-001  9.4699e-002
 2.624733e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3051e-003  2.2137e-001  3.8860e-001  6.3216e-002
 2.625864e-006  4.0000e-001  0.0000e+000  4.0000e-001  5.3052e-003  3.5870e-001  3.8860e-001  1.9062e-002
